40
20
20
-2 9 -4 2 -1 8 5 -3 9 -8 3 6 2 7 1 -3 -8 -10 -6 -8 
92 -142 -142 6 30 -178 -193 111 196 152 41 -86 160 -112 -126 -133 166 24 152 142 
9 -3 -1 5 2 6 1 -8 3 3 2 -9 2 10 4 -7 8 1 3 6 
-170 -99 34 -62 195 -38 53 -128 33 134 -129 -75 193 -70 132 23 -47 139 -66 -124 
18 0 13 0 8 0 16 0 7 0 16 9 5 0 20 12 8 0 0 0 
0 2 15 0 0 3 11 20 0 20 0 6 0 0 0 0 0 12 17 12 
15 7 0 0 0 0 14 8 13 -1 9 0 0 0 20 14 9 12 0 0 
0 17 18 20 0 0 3 0 0 0 0 0 0 0 0 3 20 0 4 0 
0 16 0 0 0 0 7 10 0 1 20 20 11 0 0 8 0 3 0 11 
19 0 18 0 0 0 0 0 6 1 19 0 15 0 9 5 20 0 11 18 
9 8 5 3 0 0 0 0 0 0 0 0 15 0 0 20 8 0 0 0 
19 15 0 0 -1 8 0 0 0 17 16 0 0 6 5 0 0 14 11 0 
0 0 14 12 0 6 17 0 10 0 18 0 10 0 11 0 0 0 0 0 
15 3 0 0 0 14 17 0 0 15 0 5 0 17 0 0 0 17 0 0 
11 17 10 0 0 0 0 9 0 9 0 0 14 2 0 1 0 0 0 3 
0 0 11 0 0 0 0 0 0 0 0 3 9 0 -1 0 0 0 16 9 
18 4 0 0 19 0 0 0 0 1 13 0 7 0 0 0 7 0 1 0 
4 0 0 0 0 0 0 0 4 14 0 20 0 0 0 0 16 0 0 0 
14 0 0 5 0 1 -1 19 9 17 0 0 16 5 0 16 0 7 17 0 
3 4 0 0 19 0 1 0 14 0 0 14 0 -1 0 0 0 19 0 0 
0 4 0 15 0 0 0 0 11 20 12 19 19 0 0 20 0 16 20 13 
0 13 10 0 13 11 0 0 8 5 0 0 0 0 8 0 6 -1 0 0 
0 0 0 9 0 0 17 0 11 0 0 0 0 4 20 0 0 0 0 0 
0 13 0 5 0 16 20 0 0 0 0 15 0 0 1 2 15 0 0 0 
8 12 4 16 0 0 0 0 20 0 15 0 0 0 0 7 14 7 6 0 
15 0 0 16 0 0 -1 0 0 15 0 0 3 5 0 20 0 0 16 0 
0 -1 6 4 0 0 1 10 16 3 16 10 -1 8 0 0 0 5 0 0 
0 0 0 7 0 0 6 9 9 0 0 10 0 0 0 10 2 0 0 8 
0 16 12 0 7 0 0 14 0 5 11 0 0 1 0 18 5 0 -1 13 
17 10 0 14 0 2 13 20 0 0 0 0 14 0 0 0 0 19 4 13 
0 4 0 0 0 0 0 0 0 8 6 0 0 0 16 0 0 0 0 0 
0 0 1 16 0 5 0 0 0 8 0 8 0 13 14 0 0 -1 20 14 
14 2 18 0 6 5 0 18 0 0 0 0 0 0 0 18 0 0 14 0 
0 0 3 0 17 0 0 10 0 7 0 0 4 0 0 0 19 8 0 0 
0 0 0 1 3 6 1 6 0 7 2 0 8 0 3 4 0 13 14 15 
0 2 0 6 0 0 0 9 0 6 0 0 0 -1 0 0 19 4 18 0 
0 0 0 8 19 8 0 18 0 0 2 7 0 0 4 4 0 0 15 -1 
18 6 0 14 11 3 0 13 0 0 0 4 0 0 0 0 9 0 7 0 
0 0 0 0 11 15 0 2 0 0 5 16 0 0 0 6 1 0 0 0 
2 16 0 0 0 10 0 0 0 17 0 0 0 0 0 0 -1 1 0 0 
-1 2 12 0 16 0 0 8 0 11 12 12 0 -1 10 4 8 7 0 0 
0 4 0 4 0 3 19 14 3 20 0 19 0 12 0 0 3 0 0 0 
0 0 1 0 0 0 -1 0 0 0 0 0 2 0 0 11 0 4 1 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
94 79 59 73 84 73 53 79 66 100 71 56 56 95 59 75 55 75 88 85 84 81 57 63 100 90 50 89 84 76 79 77 79 88 100 87 60 78 66 6 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
