80
40
40
8 -7 -2 -9 5 10 5 3 -2 -0 7 -5 8 9 9 -10 -10 -3 -9 -5 -8 10 3 4 -3 5 -9 -3 -5 -3 2 -5 3 10 -4 -2 10 -7 -9 -0 
144 157 83 178 -113 -111 135 -41 -189 -72 -37 -82 -48 164 192 -58 -0 -150 155 -8 12 148 54 -20 175 13 2 -24 -54 -138 34 -110 147 -84 195 -167 -67 130 -7 -55 
6 -10 5 3 -9 6 6 -6 -7 10 -1 -2 10 -8 -8 -4 9 -4 6 -6 4 -2 -0 -1 -0 9 8 1 -6 -9 -9 10 -7 7 5 -5 5 3 -1 9 
185 83 -10 -63 -26 -18 7 175 33 -39 -33 173 -91 -179 -47 -189 -38 82 -12 108 145 -179 126 91 -62 48 52 -1 -23 173 144 -111 -17 -66 -46 158 117 162 132 -123 
4 6 0 1 0 6 8 12 14 -1 7 13 17 14 0 -1 19 5 0 7 1 3 0 15 14 0 0 0 0 0 0 19 2 0 0 0 0 0 0 0 
0 12 0 7 -1 8 0 0 0 -1 0 15 12 10 8 2 15 20 1 0 12 3 17 17 0 0 16 0 18 6 0 0 0 0 0 0 10 0 20 0 
0 5 0 0 -1 -1 0 0 8 8 0 0 0 10 0 0 0 0 0 14 0 0 16 0 0 0 7 5 1 0 7 0 11 0 0 0 14 0 0 0 
3 18 0 0 15 0 6 -1 0 20 11 0 4 0 0 0 6 10 5 0 0 17 0 12 0 0 2 18 12 5 0 18 0 20 17 0 0 0 13 0 
0 0 0 20 0 0 0 4 14 0 5 0 2 19 0 0 0 0 0 16 0 0 20 0 16 14 19 0 0 0 0 0 9 0 1 5 0 0 0 0 
0 0 0 0 0 7 17 0 8 0 0 0 16 5 2 16 0 0 0 0 0 8 12 19 14 20 0 4 0 0 20 18 17 0 0 0 19 0 0 19 
18 17 0 0 0 2 20 18 0 0 0 0 12 7 0 0 4 0 0 15 9 0 0 0 0 0 0 10 6 0 0 0 20 5 0 9 0 12 0 10 
8 0 0 0 8 13 0 10 6 0 13 5 0 0 1 0 6 11 0 2 0 0 6 0 0 0 0 7 3 0 9 0 0 2 17 7 0 0 0 9 
0 14 13 2 14 9 7 8 19 -1 18 0 0 9 0 0 0 0 0 18 14 0 4 0 11 0 0 8 0 12 0 0 0 0 17 0 12 14 16 16 
-1 0 -1 0 0 2 0 4 16 -1 2 0 0 0 0 0 19 0 -1 8 0 16 13 0 15 14 4 0 10 0 4 0 0 3 0 15 -1 7 0 5 
12 4 0 0 0 0 7 0 0 15 0 0 0 6 0 3 0 4 -1 16 17 3 0 0 0 0 0 -1 0 0 0 0 0 0 16 11 16 7 8 10 
0 0 13 0 10 10 7 0 12 12 0 5 0 18 5 0 11 15 0 0 10 0 17 19 20 0 0 0 0 16 0 0 0 18 17 20 0 18 0 15 
8 7 0 0 0 4 8 8 4 0 0 16 7 13 15 1 6 0 0 14 0 13 0 0 0 16 0 0 16 0 9 15 12 0 0 0 0 14 12 0 
0 10 6 6 0 0 0 0 6 13 0 4 0 0 8 0 17 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 6 0 9 0 
0 20 7 0 8 20 15 0 12 7 0 12 5 0 2 11 0 4 9 8 0 0 0 0 0 16 17 0 0 0 0 0 0 0 0 17 0 7 0 0 
10 9 -1 0 20 5 0 0 0 0 0 15 0 14 12 0 8 6 0 13 0 0 0 0 0 0 8 17 3 0 17 16 0 8 0 0 1 0 14 0 
0 17 0 14 0 17 0 0 -1 0 0 0 11 15 0 0 0 0 14 0 0 0 0 5 5 -1 0 0 16 0 15 0 0 6 0 0 0 0 0 0 
0 0 0 17 11 0 0 6 2 0 0 0 13 0 9 15 0 19 0 12 0 2 0 14 0 0 11 13 10 12 0 16 14 0 0 14 6 15 17 0 
15 14 14 5 0 1 19 0 0 7 0 0 0 0 0 7 5 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0 0 19 0 10 -1 4 0 0 
11 0 10 15 0 0 4 0 3 0 15 0 0 0 13 0 17 0 15 14 0 1 17 0 0 6 8 0 6 16 0 0 0 0 13 0 3 0 8 10 
5 0 6 0 0 0 1 1 0 7 0 0 20 14 5 19 0 13 0 3 0 -1 0 0 2 -1 0 1 0 0 0 0 4 9 3 0 0 18 0 0 
15 0 0 0 0 0 0 18 0 0 0 0 0 11 -1 6 0 8 0 12 10 10 16 9 4 0 4 0 3 6 15 9 10 19 4 0 5 0 0 0 
0 8 1 15 19 0 3 0 19 0 0 17 0 0 0 0 0 17 -1 0 0 14 0 1 19 0 0 0 0 0 5 0 -1 0 0 4 0 10 9 0 
15 0 0 20 6 20 18 15 0 0 0 10 4 0 0 0 0 1 0 3 19 0 3 15 11 11 0 0 0 0 19 0 14 0 0 0 0 -1 0 8 
0 0 0 20 7 0 6 3 0 0 8 0 9 2 0 0 3 2 0 0 19 0 13 17 17 14 0 6 0 16 0 0 19 0 0 8 0 0 11 0 
0 3 3 11 17 17 0 0 9 0 13 0 0 0 0 16 14 0 15 18 9 0 0 0 11 20 14 0 0 0 7 0 0 19 0 0 0 0 4 0 
13 8 15 9 0 0 2 0 10 0 12 0 0 12 0 8 7 0 0 6 12 1 7 14 0 13 18 0 0 0 18 9 0 0 16 0 0 20 9 20 
0 0 5 0 12 16 19 0 17 0 18 20 19 13 0 0 0 15 9 9 0 0 0 0 0 0 6 14 0 20 0 0 0 0 0 11 0 0 0 0 
0 0 1 0 16 2 0 16 0 0 4 0 0 1 0 8 0 0 11 0 0 0 0 0 0 0 7 16 0 1 14 0 0 3 15 0 0 0 0 10 
0 9 14 0 0 0 0 0 0 0 0 0 9 0 0 14 0 0 5 0 0 0 11 16 0 0 9 0 0 0 13 6 0 0 8 0 20 0 18 0 
